id_siswa,nama_siswa,rata_nilai,hadir,sakit,izin,alpha,skor_motivasi,skor_disiplin,status_risiko
2137,Siswa 2137,41,74,6,7,13,97,98,1
2138,Siswa 2138,69,77,6,6,11,57,81,1
2139,Siswa 2139,65,88,2,0,10,65,77,1
2140,Siswa 2140,97,92,1,5,2,90,40,0
2141,Siswa 2141,53,74,5,8,13,53,70,1
2142,Siswa 2142,88,85,2,2,11,69,76,1
2143,Siswa 2143,99,87,5,3,5,69,91,0
2144,Siswa 2144,59,75,8,5,12,73,100,1
2145,Siswa 2145,95,83,5,2,10,80,85,0
2146,Siswa 2146,90,78,7,6,9,92,63,1
2147,Siswa 2147,68,85,7,0,8,57,42,1
2148,Siswa 2148,73,84,3,0,13,78,47,1
2149,Siswa 2149,65,89,4,5,2,72,40,1
2150,Siswa 2150,93,71,8,6,15,51,68,1
2151,Siswa 2151,84,94,2,4,0,54,93,0
2152,Siswa 2152,95,83,3,4,10,75,42,1
2153,Siswa 2153,94,85,1,7,7,100,70,0
2154,Siswa 2154,45,85,4,2,9,57,51,1
2155,Siswa 2155,67,96,2,1,1,74,70,0
2156,Siswa 2156,72,81,6,3,10,59,69,1
2157,Siswa 2157,51,87,4,5,4,77,86,1
2158,Siswa 2158,89,93,0,5,2,69,69,0
2159,Siswa 2159,97,88,7,3,2,86,86,0
2160,Siswa 2160,46,75,8,3,14,56,92,1
2161,Siswa 2161,100,75,7,5,13,100,64,1
2162,Siswa 2162,48,94,4,2,0,70,69,1
2163,Siswa 2163,80,82,4,8,6,62,47,1
2164,Siswa 2164,50,74,8,4,14,47,75,1
2165,Siswa 2165,42,78,6,8,8,60,68,1
2166,Siswa 2166,44,88,2,7,3,91,93,1
2167,Siswa 2167,58,85,8,0,7,97,78,1
2168,Siswa 2168,81,95,2,3,0,80,63,0
2169,Siswa 2169,74,95,0,1,4,83,97,0
2170,Siswa 2170,50,88,6,0,6,75,62,1
2171,Siswa 2171,62,83,2,6,9,72,86,0
2172,Siswa 2172,56,85,2,6,7,48,61,1
2173,Siswa 2173,64,80,2,6,12,74,87,1
2174,Siswa 2174,94,79,7,1,13,50,62,1
2175,Siswa 2175,67,83,6,6,5,63,47,1
2176,Siswa 2176,90,86,5,4,5,40,91,0
2177,Siswa 2177,46,89,4,6,1,96,77,1
2178,Siswa 2178,80,88,4,7,1,48,69,0
2179,Siswa 2179,49,90,6,0,4,45,73,1
2180,Siswa 2180,72,81,0,4,15,100,57,1
2181,Siswa 2181,68,92,0,4,4,91,49,1
2182,Siswa 2182,83,87,3,6,4,83,57,0
2183,Siswa 2183,59,94,2,1,3,82,45,1
2184,Siswa 2184,69,85,7,8,0,80,79,0
2185,Siswa 2185,45,85,2,0,13,77,82,1
2186,Siswa 2186,43,90,2,4,4,69,75,1
2187,Siswa 2187,43,78,0,8,14,85,75,1
2188,Siswa 2188,94,81,5,5,9,74,46,1
2189,Siswa 2189,48,82,2,3,13,62,71,1
2190,Siswa 2190,86,94,3,0,3,41,53,0
2191,Siswa 2191,43,73,8,6,13,41,70,1
2192,Siswa 2192,88,77,5,4,14,97,57,1
2193,Siswa 2193,42,86,8,1,5,91,64,1
2194,Siswa 2194,91,86,2,6,6,86,75,0
2195,Siswa 2195,46,93,5,1,1,46,84,1
2196,Siswa 2196,94,96,1,0,3,71,52,1
2197,Siswa 2197,93,72,8,7,13,54,64,1
2198,Siswa 2198,52,82,1,6,11,99,71,1
2199,Siswa 2199,64,94,6,0,0,87,46,1
2200,Siswa 2200,40,91,2,1,6,70,87,1
2201,Siswa 2201,83,81,7,2,10,43,68,1
2202,Siswa 2202,46,82,6,2,10,72,82,1
2203,Siswa 2203,74,92,8,0,0,85,53,0
2204,Siswa 2204,88,85,5,5,5,63,96,0
2205,Siswa 2205,91,74,3,8,15,56,55,1
2206,Siswa 2206,86,75,4,8,13,69,78,1
2207,Siswa 2207,96,85,5,0,10,54,41,1
2208,Siswa 2208,81,78,7,7,8,90,89,0
2209,Siswa 2209,45,76,5,4,15,98,65,1
2210,Siswa 2210,82,84,5,6,5,94,80,0
2211,Siswa 2211,65,72,8,7,13,70,95,1
2212,Siswa 2212,70,77,6,4,13,69,49,1
2213,Siswa 2213,92,91,4,0,5,70,58,0
2214,Siswa 2214,43,93,4,1,2,93,58,1
2215,Siswa 2215,53,82,1,2,15,86,68,1
2216,Siswa 2216,92,88,1,5,6,91,40,0
2217,Siswa 2217,63,79,7,6,8,42,72,1
2218,Siswa 2218,83,80,5,4,11,100,68,1
2219,Siswa 2219,65,90,6,0,4,58,56,1
2220,Siswa 2220,76,81,2,2,15,87,82,1
2221,Siswa 2221,44,86,2,3,9,77,73,1
2222,Siswa 2222,71,86,4,6,4,87,50,0
2223,Siswa 2223,80,85,1,1,13,67,95,1
2224,Siswa 2224,79,82,5,4,9,75,48,1
2225,Siswa 2225,61,77,3,5,15,85,61,1
2226,Siswa 2226,78,88,8,4,0,53,40,1
2227,Siswa 2227,72,91,1,8,0,63,42,1
2228,Siswa 2228,58,84,2,7,7,92,47,1
2229,Siswa 2229,75,92,6,0,2,64,70,1
2230,Siswa 2230,70,85,4,4,7,76,97,0
2231,Siswa 2231,90,80,8,7,5,83,79,0
2232,Siswa 2232,83,85,1,3,11,48,56,1
2233,Siswa 2233,40,78,1,8,13,82,48,1
2234,Siswa 2234,76,77,5,4,14,99,40,1
2235,Siswa 2235,79,80,6,5,9,55,99,1
2236,Siswa 2236,96,90,1,4,5,47,92,0
2237,Siswa 2237,94,88,2,8,2,54,68,0
2238,Siswa 2238,79,84,3,0,13,64,88,1
2239,Siswa 2239,100,76,8,7,9,49,59,1
2240,Siswa 2240,67,88,8,3,1,40,98,1
2241,Siswa 2241,90,92,4,4,0,85,78,0
2242,Siswa 2242,64,89,1,1,9,46,61,1
2243,Siswa 2243,81,78,2,8,12,76,46,1
2244,Siswa 2244,62,84,3,0,13,52,64,1
2245,Siswa 2245,47,81,7,4,8,93,88,1
2246,Siswa 2246,57,88,0,2,10,50,43,1
2247,Siswa 2247,94,79,4,5,12,43,78,1
2248,Siswa 2248,80,90,2,6,2,93,69,0
2249,Siswa 2249,76,79,7,2,12,91,75,1
2250,Siswa 2250,67,85,1,6,8,86,84,1
2251,Siswa 2251,94,83,7,3,7,43,41,1
2252,Siswa 2252,86,93,3,0,4,62,46,0
2253,Siswa 2253,98,81,7,5,7,82,67,0
2254,Siswa 2254,81,82,5,4,9,73,71,0
2255,Siswa 2255,43,85,1,7,7,51,87,1
2256,Siswa 2256,50,95,1,4,0,63,58,1
2257,Siswa 2257,68,81,7,3,9,91,66,1
2258,Siswa 2258,64,75,8,6,11,83,100,1
2259,Siswa 2259,51,77,3,5,15,64,53,1
2260,Siswa 2260,81,90,7,1,2,82,56,0
2261,Siswa 2261,82,80,5,8,7,66,50,1
2262,Siswa 2262,95,85,1,2,12,42,64,1
2263,Siswa 2263,65,85,3,8,4,60,85,0
2264,Siswa 2264,92,95,5,0,0,76,66,0
2265,Siswa 2265,68,81,4,6,9,76,85,1
2266,Siswa 2266,99,82,5,8,5,43,95,0
2267,Siswa 2267,84,77,8,8,7,60,98,1
2268,Siswa 2268,44,94,0,0,6,90,75,1
2269,Siswa 2269,96,86,5,7,2,47,95,0
2270,Siswa 2270,92,75,7,7,11,73,68,1
2271,Siswa 2271,64,92,2,6,0,54,57,1
2272,Siswa 2272,80,75,6,5,14,57,61,1
2273,Siswa 2273,93,88,7,1,4,82,95,0
2274,Siswa 2274,50,93,3,1,3,48,75,1
2275,Siswa 2275,82,83,6,0,11,56,46,1
2276,Siswa 2276,49,78,2,6,14,58,67,1
2277,Siswa 2277,45,83,6,2,9,79,40,1
2278,Siswa 2278,81,91,0,1,8,81,54,1
2279,Siswa 2279,78,84,1,2,13,62,43,1
2280,Siswa 2280,84,91,3,4,2,62,80,0
2281,Siswa 2281,97,75,4,7,14,50,51,1
2282,Siswa 2282,50,83,2,0,15,89,81,1
2283,Siswa 2283,86,88,5,3,4,56,87,0
2284,Siswa 2284,48,83,0,8,9,66,44,1
2285,Siswa 2285,67,82,7,8,3,77,57,1
2286,Siswa 2286,56,87,7,4,2,62,90,1
2287,Siswa 2287,72,86,7,1,6,92,57,1
2288,Siswa 2288,65,86,6,3,5,61,90,0
2289,Siswa 2289,75,93,0,3,4,87,98,0
2290,Siswa 2290,41,89,5,6,0,89,42,1
2291,Siswa 2291,82,88,3,7,2,96,93,0
2292,Siswa 2292,52,84,7,4,5,72,69,1
2293,Siswa 2293,80,90,1,8,1,89,95,1
2294,Siswa 2294,64,82,8,3,7,63,44,0
2295,Siswa 2295,84,79,8,3,10,97,62,1
2296,Siswa 2296,65,90,3,0,7,60,70,1
2297,Siswa 2297,66,79,1,6,14,41,99,1
2298,Siswa 2298,52,75,7,8,10,58,80,1
2299,Siswa 2299,48,94,5,1,0,94,64,1
2300,Siswa 2300,67,88,6,3,3,58,63,0
2301,Siswa 2301,68,90,5,0,5,95,89,0
2302,Siswa 2302,98,92,1,0,7,70,61,1
2303,Siswa 2303,84,96,1,1,2,63,90,0
2304,Siswa 2304,95,95,2,0,3,56,84,0
2305,Siswa 2305,80,75,7,3,15,79,94,1
2306,Siswa 2306,67,98,1,1,0,53,43,1
2307,Siswa 2307,55,85,8,0,7,64,82,1
2308,Siswa 2308,56,88,5,4,3,88,68,1
2309,Siswa 2309,72,88,4,3,5,71,78,0
2310,Siswa 2310,54,79,7,6,8,70,49,1
2311,Siswa 2311,99,83,0,7,10,96,53,1
2312,Siswa 2312,88,87,3,7,3,63,51,0
2313,Siswa 2313,60,89,2,8,1,98,68,0
2314,Siswa 2314,48,81,1,5,13,62,69,1
2315,Siswa 2315,55,78,2,7,13,92,42,1
2316,Siswa 2316,40,92,1,6,1,62,58,1
2317,Siswa 2317,79,88,5,5,2,92,94,0
2318,Siswa 2318,43,78,8,7,7,47,56,1
2319,Siswa 2319,98,83,2,5,10,68,96,0
2320,Siswa 2320,97,89,5,2,4,62,91,0
2321,Siswa 2321,91,80,3,8,9,88,64,0
2322,Siswa 2322,90,75,4,7,14,93,51,1
2323,Siswa 2323,76,82,0,3,15,45,74,0
2324,Siswa 2324,58,89,5,0,6,60,74,1
2325,Siswa 2325,53,87,3,3,7,66,75,1
2326,Siswa 2326,83,92,3,5,0,57,57,1
2327,Siswa 2327,60,76,7,4,13,85,48,1
2328,Siswa 2328,85,73,8,5,14,84,83,1
2329,Siswa 2329,51,77,8,2,13,54,62,1
2330,Siswa 2330,89,83,8,5,4,86,42,0
2331,Siswa 2331,83,87,7,1,5,75,74,0
2332,Siswa 2332,58,84,2,4,10,59,94,1
2333,Siswa 2333,48,86,5,8,1,65,48,1
2334,Siswa 2334,70,80,6,8,6,66,58,1
2335,Siswa 2335,98,96,2,1,1,67,72,0
2336,Siswa 2336,85,84,7,0,9,65,64,1
2337,Siswa 2337,77,83,5,1,11,70,46,1
2338,Siswa 2338,91,87,6,7,0,74,91,0
2339,Siswa 2339,100,89,6,5,0,91,74,0
2340,Siswa 2340,97,80,3,4,13,75,55,1
2341,Siswa 2341,95,86,8,2,4,61,86,0
2342,Siswa 2342,92,83,6,6,5,86,87,0
2343,Siswa 2343,63,84,4,6,6,45,95,1
2344,Siswa 2344,80,73,7,5,15,73,64,1
2345,Siswa 2345,55,92,1,0,7,53,68,1
2346,Siswa 2346,91,85,8,2,5,60,58,0
2347,Siswa 2347,95,93,1,4,2,59,82,0
2348,Siswa 2348,40,76,6,7,11,73,66,1
2349,Siswa 2349,93,88,3,4,5,61,91,0
2350,Siswa 2350,77,78,5,8,9,83,62,1
2351,Siswa 2351,65,86,2,5,7,50,44,1
2352,Siswa 2352,40,84,6,8,2,48,84,1
2353,Siswa 2353,75,92,5,0,3,56,99,0
2354,Siswa 2354,83,89,4,2,5,61,49,0
2355,Siswa 2355,58,83,7,2,8,80,70,1
2356,Siswa 2356,46,82,0,7,11,83,60,1
2357,Siswa 2357,86,79,6,8,7,61,69,1
2358,Siswa 2358,48,93,2,4,1,85,78,1
2359,Siswa 2359,92,88,4,6,2,79,67,1
2360,Siswa 2360,52,86,4,1,9,65,87,1
2361,Siswa 2361,99,93,2,4,1,65,84,0
2362,Siswa 2362,65,87,2,7,4,63,72,0
2363,Siswa 2363,53,84,3,0,13,96,88,1
2364,Siswa 2364,90,80,7,6,7,72,73,0
2365,Siswa 2365,78,80,5,2,13,51,61,1
2366,Siswa 2366,63,84,8,0,8,88,95,1
2367,Siswa 2367,72,79,7,3,11,70,85,1
2368,Siswa 2368,83,81,1,3,15,53,49,1
2369,Siswa 2369,95,85,7,2,6,46,70,1
2370,Siswa 2370,46,87,3,3,7,93,44,1
2371,Siswa 2371,50,86,1,2,11,58,93,1
2372,Siswa 2372,47,88,2,3,7,55,51,1
2373,Siswa 2373,70,75,4,8,13,81,74,1
2374,Siswa 2374,82,88,5,2,5,67,83,0
2375,Siswa 2375,75,86,7,0,7,67,52,1
2376,Siswa 2376,57,86,6,8,0,59,40,1
2377,Siswa 2377,82,96,0,3,1,91,71,0
2378,Siswa 2378,54,88,6,4,2,42,43,1
2379,Siswa 2379,65,91,3,5,1,41,88,1
2380,Siswa 2380,61,90,4,3,3,96,61,1
2381,Siswa 2381,55,90,6,1,3,67,43,1
2382,Siswa 2382,40,97,1,0,2,42,60,1
2383,Siswa 2383,82,81,2,8,9,59,40,1
2384,Siswa 2384,93,80,5,2,13,100,58,1
2385,Siswa 2385,55,84,8,7,1,74,73,1
2386,Siswa 2386,79,88,4,8,0,89,60,0
2387,Siswa 2387,91,88,3,1,8,46,89,1
2388,Siswa 2388,63,72,6,8,14,99,83,1
2389,Siswa 2389,40,78,4,6,12,93,65,1
2390,Siswa 2390,66,86,3,2,9,68,88,1
2391,Siswa 2391,55,86,4,0,10,70,68,1
2392,Siswa 2392,96,93,0,0,7,86,58,1
2393,Siswa 2393,67,80,3,4,13,50,94,1
2394,Siswa 2394,68,87,5,6,2,93,63,0
2395,Siswa 2395,88,91,3,3,3,72,95,0
2396,Siswa 2396,40,97,2,0,1,91,99,1
2397,Siswa 2397,84,92,4,2,2,70,90,0
2398,Siswa 2398,78,74,8,7,11,84,93,1
2399,Siswa 2399,71,88,1,4,7,51,83,1
2400,Siswa 2400,57,73,7,6,14,74,62,1
2401,Siswa 2401,90,84,2,1,13,97,42,1
2402,Siswa 2402,100,79,4,8,9,54,87,1
2403,Siswa 2403,96,72,6,8,14,49,58,1
2404,Siswa 2404,80,87,5,5,3,73,98,0
2405,Siswa 2405,98,76,6,8,10,74,90,0
2406,Siswa 2406,56,92,1,7,0,81,48,1
2407,Siswa 2407,56,83,6,6,5,51,90,1
2408,Siswa 2408,73,91,8,1,0,93,69,0
2409,Siswa 2409,98,92,1,4,3,67,80,0
2410,Siswa 2410,51,90,0,3,7,70,41,1
2411,Siswa 2411,84,94,2,2,2,68,55,0
2412,Siswa 2412,51,93,3,2,2,98,44,1
2413,Siswa 2413,76,94,1,2,3,56,46,1
2414,Siswa 2414,78,84,4,2,10,60,68,1
2415,Siswa 2415,55,81,4,5,10,44,82,1
2416,Siswa 2416,90,92,8,0,0,80,50,0
2417,Siswa 2417,63,73,8,4,15,79,64,0
2418,Siswa 2418,43,85,5,0,10,52,56,1
2419,Siswa 2419,61,77,8,1,14,91,58,1
2420,Siswa 2420,42,80,0,7,13,57,44,1
2421,Siswa 2421,87,91,2,3,4,91,45,0
2422,Siswa 2422,60,82,4,6,8,69,70,1
2423,Siswa 2423,100,88,1,1,10,60,54,1
2424,Siswa 2424,100,80,3,4,13,54,54,1
2425,Siswa 2425,50,88,5,1,6,66,94,1
2426,Siswa 2426,60,82,7,5,6,96,100,1
2427,Siswa 2427,91,82,1,8,9,92,45,1
2428,Siswa 2428,72,85,6,4,5,55,61,0
2429,Siswa 2429,57,88,8,3,1,56,49,1
2430,Siswa 2430,62,89,1,1,9,41,40,1
2431,Siswa 2431,88,88,3,7,2,84,42,0
2432,Siswa 2432,90,86,7,5,2,70,67,0
2433,Siswa 2433,81,88,6,1,5,51,41,1
2434,Siswa 2434,94,76,5,6,13,41,85,1
2435,Siswa 2435,83,90,4,2,4,43,68,0
2436,Siswa 2436,96,88,3,0,9,82,91,0
2437,Siswa 2437,65,86,8,1,5,43,76,1
2438,Siswa 2438,59,84,2,2,12,42,81,1
2439,Siswa 2439,64,82,6,5,7,50,100,1
2440,Siswa 2440,65,76,6,3,15,86,79,1
2441,Siswa 2441,84,91,0,3,6,41,100,1
2442,Siswa 2442,93,79,7,6,8,99,63,1
2443,Siswa 2443,82,84,4,5,7,54,95,1
2444,Siswa 2444,61,87,2,6,5,98,90,0
2445,Siswa 2445,46,87,1,3,9,96,69,1
2446,Siswa 2446,99,81,8,7,4,57,61,0
2447,Siswa 2447,66,90,1,8,1,71,49,1
2448,Siswa 2448,90,86,3,1,10,50,54,1
2449,Siswa 2449,80,82,7,2,9,79,41,1
2450,Siswa 2450,50,77,8,8,7,82,98,1
2451,Siswa 2451,66,93,6,1,0,52,56,1
2452,Siswa 2452,61,78,0,7,15,89,80,1
2453,Siswa 2453,96,87,3,8,2,52,83,0
2454,Siswa 2454,79,90,1,0,9,49,84,1
2455,Siswa 2455,71,80,7,4,9,43,81,1
2456,Siswa 2456,84,93,4,2,1,93,41,0
2457,Siswa 2457,86,88,3,7,2,91,83,0
2458,Siswa 2458,92,84,1,7,8,88,49,1
2459,Siswa 2459,50,87,1,0,12,97,69,1
2460,Siswa 2460,74,79,7,4,10,47,94,1
2461,Siswa 2461,89,87,2,7,4,75,94,0
2462,Siswa 2462,60,89,3,4,4,78,65,0
2463,Siswa 2463,49,86,5,8,1,85,64,1
2464,Siswa 2464,85,80,2,8,10,46,43,1
2465,Siswa 2465,75,87,1,5,7,92,73,0
2466,Siswa 2466,100,80,4,4,12,56,68,1
2467,Siswa 2467,64,72,7,7,14,59,45,0
2468,Siswa 2468,92,85,7,5,3,74,83,0
2469,Siswa 2469,40,90,2,1,7,60,51,0
2470,Siswa 2470,55,93,0,0,7,91,62,1
2471,Siswa 2471,61,88,0,7,5,56,90,1
2472,Siswa 2472,42,93,4,2,1,74,43,1
2473,Siswa 2473,82,81,6,1,12,54,86,1
2474,Siswa 2474,41,87,3,6,4,79,70,1
2475,Siswa 2475,95,82,6,5,7,93,56,1
2476,Siswa 2476,59,86,0,2,12,49,99,0
2477,Siswa 2477,99,71,8,6,15,83,68,1
2478,Siswa 2478,72,76,8,5,11,99,99,1
2479,Siswa 2479,68,80,3,6,11,53,42,1
2480,Siswa 2480,89,97,0,1,2,88,88,0
2481,Siswa 2481,70,76,8,2,14,84,54,1
2482,Siswa 2482,65,79,6,3,12,74,55,1
2483,Siswa 2483,43,90,1,8,1,63,63,1
2484,Siswa 2484,77,75,5,8,12,91,63,1
2485,Siswa 2485,94,76,4,8,12,54,59,1
2486,Siswa 2486,40,85,3,4,8,47,69,1
2487,Siswa 2487,53,82,4,1,13,40,98,1
2488,Siswa 2488,48,79,8,3,10,82,60,1
2489,Siswa 2489,60,88,6,4,2,50,60,1
2490,Siswa 2490,44,88,2,0,10,44,53,1
2491,Siswa 2491,58,84,7,2,7,67,57,1
2492,Siswa 2492,69,74,7,4,15,58,90,0
2493,Siswa 2493,41,81,7,7,5,43,46,1
2494,Siswa 2494,56,85,2,3,10,46,96,1
2495,Siswa 2495,72,90,0,4,6,94,71,0
2496,Siswa 2496,54,81,8,7,4,98,90,1
2497,Siswa 2497,85,94,2,2,2,87,76,0
2498,Siswa 2498,73,84,3,8,5,51,65,0
2499,Siswa 2499,64,87,5,0,8,82,56,1
2500,Siswa 2500,52,84,2,5,9,70,74,1
2501,Siswa 2501,73,88,5,5,2,46,53,1
2502,Siswa 2502,63,72,6,8,14,47,87,1
2503,Siswa 2503,55,90,7,3,0,67,98,1
2504,Siswa 2504,60,80,7,4,9,62,47,1
2505,Siswa 2505,62,76,4,8,12,42,88,1
2506,Siswa 2506,46,78,7,1,14,70,67,1
2507,Siswa 2507,66,95,2,0,3,65,88,0
2508,Siswa 2508,62,84,8,8,0,72,100,0
2509,Siswa 2509,52,87,3,4,6,72,48,1
2510,Siswa 2510,97,70,7,8,15,67,77,1
2511,Siswa 2511,85,83,2,4,11,69,82,1
2512,Siswa 2512,99,86,6,2,6,95,63,0
2513,Siswa 2513,90,79,8,8,5,64,92,1
2514,Siswa 2514,60,77,1,8,14,84,81,1
2515,Siswa 2515,40,83,2,0,15,99,62,1
2516,Siswa 2516,93,85,0,8,7,42,73,1
2517,Siswa 2517,49,79,3,5,13,69,71,1
2518,Siswa 2518,99,73,5,8,14,41,44,1
2519,Siswa 2519,83,92,2,4,2,76,56,1
2520,Siswa 2520,92,93,1,5,1,79,72,0
2521,Siswa 2521,64,79,4,3,14,85,45,1
2522,Siswa 2522,69,81,2,6,11,82,68,1
2523,Siswa 2523,59,82,3,6,9,93,46,1
2524,Siswa 2524,87,92,2,2,4,73,94,0
2525,Siswa 2525,94,85,3,0,12,99,94,1
2526,Siswa 2526,68,80,4,4,12,99,81,1
2527,Siswa 2527,75,80,6,6,8,46,96,1
2528,Siswa 2528,82,92,0,6,2,81,93,0
2529,Siswa 2529,82,92,3,5,0,40,82,0
2530,Siswa 2530,100,88,1,3,8,77,71,0
2531,Siswa 2531,78,94,5,1,0,91,88,0
2532,Siswa 2532,74,78,7,0,15,51,100,1
2533,Siswa 2533,87,84,0,5,11,46,45,1
2534,Siswa 2534,61,81,8,5,6,94,53,1
2535,Siswa 2535,59,94,1,1,4,96,96,1
2536,Siswa 2536,46,76,8,3,13,60,75,1
2537,Siswa 2537,82,97,0,0,3,67,89,0
2538,Siswa 2538,72,89,2,6,3,91,67,0
2539,Siswa 2539,72,72,6,8,14,90,48,1
2540,Siswa 2540,70,88,1,6,5,79,73,0
2541,Siswa 2541,55,80,8,4,8,45,63,1
2542,Siswa 2542,90,90,3,6,1,84,100,0
2543,Siswa 2543,66,88,1,3,8,51,58,1
2544,Siswa 2544,64,81,1,5,13,93,71,1
2545,Siswa 2545,53,82,1,2,15,83,81,1
2546,Siswa 2546,67,86,7,0,7,70,55,1
2547,Siswa 2547,79,82,4,8,6,61,62,1
2548,Siswa 2548,69,94,0,5,1,47,83,1
2549,Siswa 2549,55,89,1,2,8,70,60,1
2550,Siswa 2550,43,80,4,3,13,87,45,1
2551,Siswa 2551,77,85,5,2,8,78,79,0
2552,Siswa 2552,92,73,7,7,13,81,50,1
2553,Siswa 2553,72,83,2,8,7,60,84,0
2554,Siswa 2554,79,84,5,0,11,49,50,1
2555,Siswa 2555,98,78,5,4,13,87,54,1
2556,Siswa 2556,56,78,4,3,15,73,84,1
2557,Siswa 2557,72,79,5,4,12,75,69,1
2558,Siswa 2558,69,91,0,8,1,94,92,0
2559,Siswa 2559,47,87,2,2,9,87,53,1
2560,Siswa 2560,64,94,1,2,3,89,88,0
2561,Siswa 2561,86,85,0,0,15,78,66,1
2562,Siswa 2562,47,84,7,5,4,47,59,1
2563,Siswa 2563,72,86,3,3,8,42,44,1
2564,Siswa 2564,88,83,2,3,12,43,77,1
2565,Siswa 2565,64,87,1,8,4,41,60,1
2566,Siswa 2566,57,90,8,0,2,52,98,1
2567,Siswa 2567,76,76,8,6,10,80,66,1
2568,Siswa 2568,51,77,7,6,10,61,67,1
2569,Siswa 2569,59,82,5,0,13,63,66,1
2570,Siswa 2570,56,92,5,1,2,47,48,1
2571,Siswa 2571,54,74,4,8,14,55,64,1
2572,Siswa 2572,93,93,0,4,3,93,74,0
2573,Siswa 2573,47,73,4,8,15,83,90,1
2574,Siswa 2574,65,83,2,4,11,87,43,1
2575,Siswa 2575,89,90,0,0,10,68,88,0
2576,Siswa 2576,87,89,0,1,10,43,61,1
2577,Siswa 2577,90,81,8,6,5,80,45,0
2578,Siswa 2578,60,78,4,5,13,65,49,1
2579,Siswa 2579,77,99,0,1,0,56,81,0
2580,Siswa 2580,74,73,7,8,12,91,90,1
2581,Siswa 2581,77,97,0,0,3,96,68,0
2582,Siswa 2582,96,88,2,2,8,81,74,0
2583,Siswa 2583,50,79,2,4,15,70,69,1
2584,Siswa 2584,84,89,0,2,9,83,72,0
2585,Siswa 2585,53,74,7,4,15,43,95,1
2586,Siswa 2586,43,88,2,6,4,73,90,1
2587,Siswa 2587,78,76,8,7,9,42,97,1
2588,Siswa 2588,48,74,8,8,10,59,64,1
2589,Siswa 2589,40,80,8,7,5,62,42,1
2590,Siswa 2590,46,92,2,6,0,66,77,1
2591,Siswa 2591,89,84,5,8,3,49,72,1
2592,Siswa 2592,47,94,2,0,4,90,52,1
2593,Siswa 2593,74,84,8,4,4,71,86,0
2594,Siswa 2594,44,86,6,4,4,69,51,1
2595,Siswa 2595,80,86,3,2,9,68,73,0
2596,Siswa 2596,56,89,5,1,5,93,44,1
2597,Siswa 2597,88,87,3,7,3,50,43,1
2598,Siswa 2598,43,88,4,2,6,72,58,1
2599,Siswa 2599,61,79,4,3,14,84,63,1
2600,Siswa 2600,65,78,5,7,10,82,50,1
2601,Siswa 2601,50,91,3,2,4,48,63,1
2602,Siswa 2602,69,87,6,3,4,76,40,1
2603,Siswa 2603,70,94,2,3,1,40,75,0
2604,Siswa 2604,83,81,7,7,5,45,81,0
2605,Siswa 2605,50,90,1,5,4,76,58,1
2606,Siswa 2606,51,93,5,2,0,70,80,1
2607,Siswa 2607,47,78,8,8,6,82,59,1
2608,Siswa 2608,70,74,7,6,13,44,43,1
2609,Siswa 2609,89,76,3,6,15,43,69,1
2610,Siswa 2610,83,74,8,4,14,41,77,1
2611,Siswa 2611,75,87,2,1,10,61,65,1
2612,Siswa 2612,75,77,8,0,15,90,97,1
2613,Siswa 2613,44,82,0,6,12,43,77,1
2614,Siswa 2614,82,82,8,8,2,83,60,0
2615,Siswa 2615,45,85,2,1,12,41,58,1
2616,Siswa 2616,56,83,8,6,3,85,76,1
2617,Siswa 2617,45,76,7,7,10,92,95,1
2618,Siswa 2618,53,80,5,8,7,42,57,1
2619,Siswa 2619,75,83,0,4,13,52,91,1
2620,Siswa 2620,91,83,2,0,15,79,88,1
2621,Siswa 2621,49,85,4,7,4,51,74,1
2622,Siswa 2622,55,86,1,4,9,63,65,1
2623,Siswa 2623,48,76,5,7,12,51,83,1
2624,Siswa 2624,72,93,2,5,0,98,79,0
2625,Siswa 2625,61,98,0,1,1,91,59,1
2626,Siswa 2626,94,72,8,7,13,94,79,1
2627,Siswa 2627,40,86,5,7,2,89,91,1
2628,Siswa 2628,62,86,7,1,6,62,97,1
2629,Siswa 2629,55,98,1,0,1,75,66,1
2630,Siswa 2630,43,75,7,4,14,96,40,1
2631,Siswa 2631,99,85,0,4,11,86,56,1
2632,Siswa 2632,51,82,8,4,6,85,45,1
2633,Siswa 2633,84,97,2,1,0,95,62,0
2634,Siswa 2634,66,89,2,0,9,63,60,1
2635,Siswa 2635,83,89,2,0,9,53,75,1
2636,Siswa 2636,83,77,2,7,14,72,65,1
2637,Siswa 2637,61,84,8,4,4,81,68,0
2638,Siswa 2638,45,93,4,3,0,50,52,1
2639,Siswa 2639,89,85,7,3,5,51,54,1
2640,Siswa 2640,55,83,4,2,11,94,67,0
2641,Siswa 2641,82,90,3,4,3,94,64,0
2642,Siswa 2642,79,78,0,7,15,89,90,1
2643,Siswa 2643,59,88,7,5,0,90,88,0
2644,Siswa 2644,43,89,4,0,7,85,77,1
2645,Siswa 2645,82,81,5,4,10,80,58,1
2646,Siswa 2646,96,78,5,4,13,67,50,1
2647,Siswa 2647,88,82,3,0,15,62,60,1
2648,Siswa 2648,77,79,4,5,12,85,73,1
2649,Siswa 2649,44,72,8,8,12,80,75,1
2650,Siswa 2650,96,91,1,7,1,74,64,0
2651,Siswa 2651,97,86,4,5,5,87,96,0
2652,Siswa 2652,44,87,6,4,3,48,59,1
